review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Aku turun bintangnya soalnya VOC gak bisa dipake knpa sihh!!!,2.0,0.0,turun bintang voc dipake knpa sihh,65,1.0,0.5332,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['turun', 'bintang', 'voc', 'dipake', 'kenapa', 'sihh']"
abiss di update malah bnyak bug dri harga login jg susah pdhal udh masuk tp login gagal mending klok ada voucer abiss di updat3 dan kecewaw thanks...,1.0,0.0,abiss update bnyak bug harga login jg susah pdhal login gagal mending klok voucer abiss updat kecewaw,66,3.0,0.375,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['abiss', 'update', 'bnyak', 'bug', 'harga', 'login', 'juga', 'susah', 'pdhal', 'login', 'gagal', 'lebih baik', 'klok', 'voucer', 'abiss', 'updat', 'kecewaw']"
Tak kasih bintang 2 dulu karena sertifikat prakerja saya belum juga masuk dasboard udah lebih dari 1 mnggu dari pyelesaian pelatihan padahal.,2.0,0.0,bintang sertifikat dasboard mnggu pyelesaian latih,67,3.0,0.5967,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['bintang', 'sertifikat', 'dasboard', 'mnggu', 'pyelesaian', 'latih']"
Dari tanggal 24 sampe sekarang tnggal 27 pesanan saya masih di proses penjual. Makin buruk aja pelayananya. Dan lazada kredit saya masih di blokir pdhl baru dapet 50 ribu saldo dari undangan teman...udah 81 barang lebih yang saya beli padahal,1.0,0.0,sampe tnggal pesan proses jual pelayananya kredit blokir pdhl ribu saldo undang teman barang beli,68,2.0,0.3542,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['sampai', 'tnggal', 'pesan', 'proses', 'jual', 'layanan', 'kredit', 'blokir', 'pdhl', 'ribu', 'saldo', 'undang', 'teman', 'barang', 'beli']"
"Sering banget ke back sendiri, loadingnya lama, tolong dongg diperbaiki. Padahal udah di upgrade masih aja gitu, bikin sebel aja",2.0,0.0,back loadingnya tolong dongg upgrade bikin sebel,69,2.0,0.5359,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['back', 'loadingnya', 'tolong', 'dongg', 'upgrade', 'bikin', 'sebel']"
Ngntd iklan maksa anj lagi enak enak nonton lazada muncul bngsd,1.0,0.0,ngntd iklan maksa nonton muncul bngsd,70,0.0,0.6071,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['ngntd', 'iklan', 'maksa', 'nonton', 'muncul', 'bngsd']"
"Ini kenapa yah ko Shopee saya susah banget dibukanya padahal ga ada update terbaru, jaringan saya juga pake wifi",2.0,0.0,susah update jaring pake wifi,71,2.0,0.5417,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['susah', 'update', 'jaring', 'pakai', 'wifi']"
loading mulu. padahal udah pake wifi. :(,1.0,0.0,loading mulu pake wifi,72,2.0,0.4503,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['loading', 'melulu', 'pakai', 'wifi']"
"Buruk Sekali, Gak bakalan pake tokpet lagi!, Udah bayar di Alfamat dan transaksi berhasil, tiba"" transaksi di batalkan secara sepihak sama TOKPET dengan alasan promonya gak bisa di pake, padahal duit udah masuk, terus duit di ganti sama saldo tokpet, pengembalian duit bisanya di transfer, sedangkan gue kaga punya rekening, lucu sekali yaa ini tokpet, customer serficnya responnya lama!, Duit udah masuk tapi gak bisa di tarik lagi sedangkan gue gak punya rekening, PERLINDINGAN KONSUMENNYA BURUK!!!",1.0,0.0,pake tokpet bayar alfamat transaksi hasil transaksi batal tokpet alas promonya pake duit duit ganti saldo tokpet duit transfer kaga rekening lucu tokpet customer serficnya responnya duit tarik rekening perlindingan konsumen,73,2.0,0.472,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['pakai', 'tokpet', 'bayar', 'alfamat', 'transaksi', 'hasil', 'transaksi', 'batal', 'tokpet', 'alas', 'promonya', 'pakai', 'duit', 'duit', 'ganti', 'saldo', 'tokpet', 'duit', 'transfer', 'tidak', 'rekening', 'lucu', 'tokpet', 'customer', 'serficnya', 'respon', 'duit', 'tarik', 'rekening', 'perlindingan', 'konsumen']"
"Jir gratis ongkirnya udh ndk ada lagi ,,,disitu dipamerin kalo ada kupon gratis ongkir,,pas dipencet katanya ndk bisa dikleim ,,,kesel saya ,,, -_-",1.0,0.0,gratis ongkirnya ndk dipamerin kupon gratis ongkir pas pencet ndk dikleim kesel,74,3.0,0.6666,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['gratis', 'ongkir', 'ndk', 'dipamerin', 'kupon', 'gratis', 'ongkir', 'pas', 'pencet', 'ndk', 'dikleim', 'kesel']"
up date terus tapi melelet terus payah,1.0,0.0,up date lelet,75,3.0,0.492,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['up', 'date', 'lambat']"
Gangguan apa lagi si saya udah ngantri berjam jam di Indomaret malah kasir ya bilang shope lagi ganguan.untuk pihak shopee mohon lah kerja sama ya soal ya shopee udah jadi apk paling di minati,2.0,0.0,ganggu ngantri jam jam indomaret kasir bilang shope ganguan apk minat,76,3.0,0.601,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['ganggu', 'antri', 'jam', 'jam', 'indomaret', 'kasir', 'bilang', 'shope', 'ganguan', 'aplikasi', 'minat']"
Rating segini dulu sampai perbaiki pengiriman barangnya.. gk nyaman ketika tracking terkirim tapi barang belum ditangan.. toko sebelah juga ada free ongkir tapi gk begini amat.. kalau dikasih fitur memilih kurir sendiri lebih baik..,2.0,0.0,rating gin kirim barang nyaman tracking kirim barang tang toko belah free ongkir fitur pilih kurir,77,3.0,0.4063,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['rating', 'gin', 'kirim', 'barang', 'nyaman', 'tracking', 'kirim', 'barang', 'tang', 'toko', 'belah', 'free', 'ongkir', 'fitur', 'pilih', 'kurir']"
"Sangat tidak puas. Krna saya sudah berapa kali mengulang untuk masuk kedlm akun malaa dgn tulisan""mohon beberapa saat lagi"" dan pdhl jringn hp sayaa baik""saja lancarr""aja mohon diperbaiki lagi agar lancarr dan tidak sulit untuk masuk ke akun pribadi. Trimaksih!",2.0,0.0,krna ulang kedlm akun malaa tulis pdhl jringn hp sayaa lancarr lancarr sulit akun pribadi trimaksih,78,0.0,0.4836,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['krna', 'ulang', 'kedlm', 'akun', 'malaa', 'tulis', 'pdhl', 'jringn', 'handphone', 'sayaa', 'lancarr', 'lancarr', 'sulit', 'akun', 'pribadi', 'trimaksih']"
Min saya johri peserta kartu prakerja saya mau menanyakan saya membeli pelatihan memakai akun kk saya.. Apakah nnti bermasalah di insentif ? Mohon bntuannya min,1.0,0.0,johri kartu beli latih pakai akun nnti insentif bntuannya,79,0.0,0.4251,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['johri', 'kartu', 'beli', 'latih', 'pakai', 'akun', 'nnti', 'insentif', 'bntuannya']"
Udah hampir 1 bulan saldonya ga masuk kerekening toko penjual ini gimana saya mau jualan ga bisa belanja,1.0,0.0,saldo rekening toko jual jual belanja,80,2.0,0.8915,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['saldo', 'rekening', 'toko', 'jual', 'jual', 'belanja']"
Yg kesisi ksih bintang 1 gara ordernya di cancel hayo ngaku wkwkwkw,1.0,0.0,sis ksih bintang gara order cancel hayo ngaku wkwkwkw,81,3.0,0.4613,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['sis', 'ksih', 'bintang', 'gara', 'order', 'cancel', 'hayo', 'mengaku', 'wkwkwkw']"
AYO DONG ZALORA..INI PESANAN AKU YG KE 2 Pesanan yg pertama bagus cepat datang nya yg pesanan yg ke 2 ini aku pesan 6 barang yg datang baru 5 yg 1 nya kemana yah.. ko sampe sekarang belum dateng juga tolong dong kepastiannta gi mna...?jadi bingung ??,2.0,0.0,pesan pesan cepat pesan pesan barang sampe dateng tolong kepastiannta gi mna bingung,82,3.0,0.6525,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['pesan', 'pesan', 'cepat', 'pesan', 'pesan', 'barang', 'sampai', 'dateng', 'tolong', 'kepastiannta', 'gi', 'mna', 'bingung']"
Gratis ongkir banyak syarat tidak seperti dulu,1.0,0.0,gratis ongkir syarat,83,3.0,0.5013,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['gratis', 'ongkir', 'syarat']"
Pengalaman amat buruk belanja disini ada status seler req pickup kurir dateng cancel pickup barang belum ready tolong jelaskan sapa yang bohong seler atau kurir,1.0,0.0,alam belanja status seler req pickup kurir dateng cancel pickup barang ready tolong sapa bohong seler kurir,84,3.0,0.4413,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['alam', 'belanja', 'status', 'seler', 'req', 'pickup', 'kurir', 'dateng', 'cancel', 'pickup', 'barang', 'siap', 'tolong', 'sapa', 'bohong', 'seler', 'kurir']"
"mau download buka lapak gak jd , liat ulasan nya semua bintang 1 mengerikan , gak jd deh",1.0,0.0,download ulas bintang keri,85,1.0,0.6499,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['unduh', 'ulas', 'bintang', 'keri']"
Bisa gak jgn jd spam yg apa2 muncul di aplikasi lain,1.0,0.0,jgn spam muncul aplikasi,86,1.0,0.38,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['jangan', 'spam', 'muncul', 'aplikasi']"
Setiap saya buka appnya selalu minta update,1.0,0.0,appnya update,87,3.0,0.7486,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['appnya', 'update']"
Akun aku hilang dan ga bisa login pdahal msih ada Shopee pay nya 400.000????,2.0,0.0,akun hilang login pdahal msih pay,88,0.0,0.5797,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['akun', 'hilang', 'login', 'pdahal', 'msih', 'bayar']"
harga ongkir produk yang dikirim dari luar negeri sangatlah mahal ????????????,1.0,0.0,harga ongkir produk kirim negeri mahal,89,3.0,0.4007,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['harga', 'ongkir', 'produk', 'kirim', 'negeri', 'mahal']"
"Ngikutin Shopee dari awal. Makin seret buat user, padahal reward gold. ??",2.0,0.0,ngikutin seret user reward gold,90,3.0,0.376,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['ngikutin', 'seret', 'user', 'reward', 'gold']"
Kuranggg bagusss d update ga. Bisa bisa menyebalkan,1.0,0.0,kuranggg bagusss update sebal,91,3.0,0.6298,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['kuranggg', 'bagusss', 'update', 'sebal']"
"Kecewa berat ...br sekali pakai tp kena tipu ,barang blm dikirim tp sipelapak maksa minta konfirmasi barang telah dikirim dan akhirnya akun sipelapak sengaja dioff oleh pelapak,dan akhirnya komplen pun ke cs bukalapak ga nyelesain mslh,sy ga mau byr paylaternya Krn sy merasa dirugikan oleh pelapaknya,dia yg dpt duitnya sy yg suruh byr,",1.0,0.0,berat br pakai tipu barang kirim sipelapak maksa konfirmasi barang kirim akun sipelapak sengaja dioff komplen cs nyelesain mslh byr paylaternya rugi duit suruh byr,92,3.0,0.3175,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['berat', 'baru', 'pakai', 'tipu', 'barang', 'kirim', 'sipelapak', 'maksa', 'konfirmasi', 'barang', 'kirim', 'akun', 'sipelapak', 'sengaja', 'dioff', 'komplen', 'customer service', 'nyelesain', 'masalah', 'bayar', 'paylaternya', 'rugi', 'duit', 'suruh', 'bayar']"
"Shopee semakin kesini, makin parah.saya memakai shopee lama,tapi kenapa setiap saya cek,aut gagal terus capek dech.",1.0,0.0,kesini pakai cek aut gagal capek,93,0.0,0.4129,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['kesini', 'pakai', 'cek', 'aut', 'gagal', 'capek']"
"saya baru install shopee otomatis dpt voucher gratis ongkir+Voucher potongan 30rb berlaku hari ini juga & skrg sdh 22.15. Setelah checkout barang, beberapa menit kemudian dpt notif ""AKUN DIBATASI"" ?? Setelah di telusuri live chat, ternyata akun di batasi karena penyalahgunaan penggunaan Voucher. Gk waras banget, dikasih voucher pengguna baru eh tapi setelah di pake akun buru2 di batasi, kentara banget kalo voucher pengguna barunya BOHONGAN. pas mau ngisi formulir tau2 ke logout sendiri. TERTIPU!",1.0,0.0,install otomatis voucher gratis ongkir voucher potong rb skrg checkout barang menit notif akun batas telusur live chat akun batas penyalahgunaan voucher waras voucher pake akun buru batas kentara voucher bohong pas ngisi formulir tau logout tipu,94,0.0,0.328,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['install', 'otomatis', 'voucher', 'gratis', 'ongkir', 'voucher', 'potong', 'ribu', 'sekarang', 'checkout', 'barang', 'menit', 'notif', 'akun', 'batas', 'telusur', 'live', 'chat', 'akun', 'batas', 'penyalahgunaan', 'voucher', 'waras', 'voucher', 'pakai', 'akun', 'buru', 'batas', 'kentara', 'voucher', 'bohong', 'pas', 'mengisi', 'formulir', 'tahu', 'logout', 'tipu']"
Shopee pay error,1.0,0.0,pay error,95,3.0,0.7486,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['bayar', 'error']"
Saya suka aplikasi ini bisa dapat scar,1.0,0.0,aplikasi scar,96,2.0,0.4167,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'scar']"
Saya minta Shopee di perbaruin lgi krna skrng Shopee jdi aneh,1.0,0.0,perbaruin krna skrng aneh,97,2.0,0.5345,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['perbaruin', 'krna', 'skrng', 'aneh']"
Jelek uang saya ilang jangan beli disini,1.0,0.0,uang ilang beli,98,0.0,0.5513,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['uang', 'hilang', 'beli']"
Kok ga ada layanan codnya,2.0,0.0,layan codnya,99,1.0,0.4177,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['layan', 'codnya']"
"Sekarang lazada gak bisa cod ya, gak kaya dulu banyak barang yg bisa cod",1.0,0.0,cod kaya barang cod,100,3.0,0.5724,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['cod', 'kaya', 'barang', 'cod']"
shoppe sekarang ongkir nya mehong banget ya padahal udah pake vhocher gratis ongkir tapi tetep aja mehong payah si. dan pengiriman nya juga lelet biasanya 3/4harian udah sampe ini smpk seminggu lebih baru dateng astaga kecewa bngt si,2.0,0.0,shoppe ongkir mehong pake vhocher gratis ongkir tetep mehong kirim lelet sampe smpk minggu dateng astaga,101,3.0,0.3561,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['shoppe', 'ongkir', 'mahal', 'pakai', 'vhocher', 'gratis', 'ongkir', 'tetep', 'mahal', 'kirim', 'lambat', 'sampai', 'smpk', 'minggu', 'dateng', 'astaga']"
Mohon maaf... Saya hrus bilang. Masa saya pakai kunci sidik jadi untuk konfirmasi pembayaran. Tiba� sya bngun shoppe pay sya sdh transaksi k ggogle play sebesar 180k. Pdhal saya tidak melakukan pembayaran atau tgihan apa�!!!! Sangatt kecewa...mau di kembalikan dana pun tidak ada.... Uninstall... Begini� yg bkin orang malas pke shoppe pay,1.0,0.0,maaf bilang pakai kunci sidik konfirmasi bayar sya bngun shoppe pay sya transaksi ggogle play pdhal bayar tgihan sangatt dana uninstall bkin malas pke shoppe pay,102,3.0,0.5364,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['maaf', 'bilang', 'pakai', 'kunci', 'sidik', 'konfirmasi', 'bayar', 'sya', 'bngun', 'shoppe', 'bayar', 'sya', 'transaksi', 'ggogle', 'play', 'pdhal', 'bayar', 'tgihan', 'sangatt', 'dana', 'uninstall', 'bikin', 'malas', 'pke', 'shoppe', 'bayar']"
Satu dulu nanti klau pelayanannya bagus saya tambahin ya?????? Baca ulasan di bawah banyak yg ngasih bintang satu berarti banyak yg dikecewakan oleh blibli tapi kalo layananya lebih baik dari toko online sebelah saya hapus toko sebelah,1.0,0.0,klau layan tambahin baca ulas ngasih bintang layananya toko online belah hapus toko belah,103,2.0,0.5671,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['klau', 'layan', 'tambahin', 'baca', 'ulas', 'beri', 'bintang', 'layananya', 'toko', 'online', 'belah', 'hapus', 'toko', 'belah']"
"PARAH! MINTA RESEND VOUCHER KE NOMOR AKTIF AJA GAK DIGUBRIS. LAGIAN MAIN UBAH SNK AJA, BIASANYA JUGA KIRIM KE EMAIL!! 750 RIBU TUH WOY MELAYANG!!!",1.0,0.0,resend voucher nomor aktif gubris main ubah snk kirim email ribu layang,104,1.0,0.4785,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['resend', 'voucher', 'nomor', 'aktif', 'gubris', 'main', 'ubah', 'snk', 'kirim', 'email', 'ribu', 'layang']"
"Saya kasih bintang 1..krn mungkin kalau saya kasih bintang. Iklan Google play ini berhenti dari aplikasi lazada ku.. Sangat menjengkelkan. Setiap detik selalu muncul iklan ini... Tolong berhenti kn yoooo,,,,",1.0,0.0,bintang bintang iklan google play henti aplikasi jengkel detik muncul iklan tolong henti kn yoooo,105,2.0,0.4937,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bintang', 'bintang', 'iklan', 'google', 'play', 'henti', 'aplikasi', 'jengkel', 'detik', 'muncul', 'iklan', 'tolong', 'henti', 'kan', 'yoooo']"
Lemot pake banget,1.0,0.0,lot pake,106,2.0,0.53,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['lambat', 'pakai']"
Maaf saya kasih bintang 1 dulu soal nya Semakin hari semakin parah ini aplikasi shopee buka aplikasi error terus tolong dong tim shopee nya di perbaikin lagi aplikasi nya kalo terus seperti ini bisa2 sepi orang belanja di shopee nih,1.0,0.0,maaf bintang aplikasi aplikasi error tolong tim perbaikin aplikasi sepi belanja,107,2.0,0.567,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['maaf', 'bintang', 'aplikasi', 'aplikasi', 'error', 'tolong', 'tim', 'perbaikin', 'aplikasi', 'sepi', 'belanja']"
"Susah didownload,apa penywbabnya.",1.0,0.0,susah didownload penywbabnya,108,2.0,0.8125,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['susah', 'didownload', 'penywbabnya']"
.???? SHOPEE KOK SEKARANG ADA BIAYA PENANGANAN 2500....BIASANYA UNTUK TRANSAKSI COD...TAPI SEKARANG TRANSAKSI APAPUN ADA BIAYA PENANGANAN...PARAAAAHHH.... 2500 X 1000 pengguna aja sudah luar biasa nyari duitnya..... Mendiny di olshop sebelah....murah,1.0,0.0,biaya tangan transaksi cod transaksi biaya tangan paraaaahhh nyari duit mendiny olshop belah murah,109,3.0,0.4586,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['biaya', 'tangan', 'transaksi', 'cod', 'transaksi', 'biaya', 'tangan', 'paraaaahhh', 'cari', 'duit', 'mendiny', 'olshop', 'belah', 'murah']"
Lama lama shopee suka keluar sendri tolong dong di perbaiki lagi biar lebih nyaman,1.0,0.0,sendri tolong nyaman,110,3.0,0.8119,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['sendri', 'tolong', 'nyaman']"
Kecewa berat belanja di jdid mending di zilingo ok banget gak kecewa,1.0,0.0,berat belanja mending zilingo,111,2.0,0.5375,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['berat', 'belanja', 'lebih baik', 'zilingo']"
"Kurang puas karena waktu pengirimannya lama, udah 5 hari pesanan belum diterima!",2.0,0.0,kirim pesan,112,1.0,0.4167,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['kirim', 'pesan']"
"Kecewa sama pengiriman zalora , sudah kesekian kali belanja d zalora dan tetap kendala d pengiriman, mau hubungi operator juga ruwet, coba zalora pke ekspedisi yg lebih cepat kaya JNE, kalo yg dipake sekarang SAP lambat",1.0,0.0,kirim sekian belanja kendala kirim hubung operator ruwet pke ekspedisi cepat kaya dipake sap,113,3.0,0.3341,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['kirim', 'sekian', 'belanja', 'kendala', 'kirim', 'hubung', 'operator', 'ruwet', 'pke', 'ekspedisi', 'cepat', 'kaya', 'dipake', 'sap']"
"Masuk jga engga paket nya,sya sudah cek CS XL,sdh cek My XL,sdh cek *123#, & krim bukti""nya ?? Pengembalian dana di tolak oleh pihak shopee,prcuma jga jd Member Platinum,mengecewakan.... Sprti inikah pelayanan shopee !!!",1.0,0.0,engga paket sya cek cs xl cek my xl cek krim bukti dana tolak prcuma member platinum sprti layan,114,2.0,0.5977,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['engga', 'paket', 'sya', 'cek', 'customer service', 'xl', 'cek', 'my', 'xl', 'cek', 'krim', 'bukti', 'dana', 'tolak', 'percuma', 'member', 'platinum', 'seperti', 'layan']"
